TransactionAmount,TransactionType,Location,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,LoginAttempts_Binned,cluster
31.53,Debit,Kansas City,M095,Online,25,Student,283,1,874.93,Sangat Rendah,0
111.66,Credit,Washington,M068,Online,48,Engineer,140,1,5716.72,Sangat Rendah,0
250.01,Debit,Kansas City,M057,ATM,62,Retired,88,1,1541.48,Sangat Rendah,0
554.15,Debit,Raleigh,M066,ATM,49,Doctor,108,1,14817.22,Sangat Rendah,0
598.66,Credit,Charlotte,M032,Branch,32,Engineer,222,1,2587.11,Sangat Rendah,0
28.38,Debit,Sacramento,M083,Branch,55,Doctor,98,1,173.7,Sangat Rendah,0
16.8,Debit,San Diego,M021,ATM,49,Doctor,94,1,11847.07,Sangat Rendah,0
896.79,Debit,Dallas,M087,Online,33,Doctor,168,1,11146.74,Sangat Rendah,0
159.0,Debit,Las Vegas,M059,ATM,49,Engineer,38,1,369.79,Sangat Rendah,0
56.31,Credit,Houston,M042,Online,75,Retired,195,1,6396.08,Sangat Rendah,0
203.99,Debit,Philadelphia,M073,Online,52,Retired,215,1,4840.31,Sangat Rendah,0
50.99,Debit,Detroit,M003,Branch,29,Doctor,76,1,1334.6,Sangat Rendah,0
101.28,Credit,Chicago,M023,Online,32,Engineer,75,1,2774.35,Sangat Rendah,0
299.92,Debit,Denver,M007,ATM,27,Student,122,1,1368.0,Sangat Rendah,0
77.54,Debit,Phoenix,M095,Online,67,Retired,73,1,4536.38,Sangat Rendah,0
18.35,Debit,Nashville,M035,Branch,21,Student,78,1,1293.39,Sangat Rendah,0
732.53,Credit,San Jose,M066,ATM,26,Student,116,1,441.54,Sangat Rendah,0
65.11,Debit,Nashville,M026,ATM,34,Engineer,150,1,8485.14,Sangat Rendah,0
67.07,Credit,Los Angeles,M048,ATM,24,Student,56,1,999.62,Sangat Rendah,0
137.48,Debit,Seattle,M058,Branch,55,Doctor,47,1,14273.42,Sangat Rendah,0
398.36,Debit,Columbus,M006,ATM,22,Student,56,1,1863.7,Sangat Rendah,0
469.46,Debit,New York,M068,ATM,20,Student,149,1,8640.56,Sangat Rendah,0
37.58,Debit,Indianapolis,M051,ATM,57,Doctor,182,1,259.44,Sangat Rendah,0
160.24,Debit,Washington,M019,ATM,31,Engineer,15,1,5526.97,Sangat Rendah,0
315.39,Credit,New York,M008,Branch,23,Student,93,1,929.6,Sangat Rendah,0
434.17,Debit,Atlanta,M010,ATM,21,Student,148,5,5335.44,Sedang,1
165.91,Debit,Jacksonville,M084,ATM,26,Student,84,1,587.12,Sangat Rendah,0
211.36,Debit,San Francisco,M020,Branch,47,Engineer,194,1,4760.34,Sangat Rendah,0
241.45,Debit,Portland,M026,Online,26,Student,158,1,1594.04,Sangat Rendah,0
23.24,Debit,Indianapolis,M054,Branch,68,Doctor,129,1,13777.79,Sangat Rendah,0
70.88,Credit,Omaha,M087,Branch,74,Retired,176,1,1794.65,Sangat Rendah,0
1143.67,Debit,Atlanta,M048,Online,66,Retired,111,1,7677.76,Sangat Rendah,0
314.52,Debit,Memphis,M057,ATM,80,Retired,229,1,7071.32,Sangat Rendah,0
181.81,Credit,Austin,M026,Online,78,Retired,122,1,7525.73,Sangat Rendah,0
854.64,Debit,Fort Worth,M038,Branch,56,Retired,118,1,2989.25,Sangat Rendah,0
261.19,Debit,Oklahoma City,M078,ATM,64,Retired,52,1,7620.6,Sangat Rendah,0
220.68,Credit,Raleigh,M050,Online,71,Retired,217,1,5549.2,Sangat Rendah,0
11.86,Debit,Sacramento,M054,Branch,31,Engineer,129,1,6782.61,Sangat Rendah,0
122.65,Debit,Columbus,M039,Online,28,Student,41,1,1968.51,Sangat Rendah,0
395.16,Debit,Milwaukee,M059,Online,56,Retired,17,1,5340.73,Sangat Rendah,0
704.69,Debit,Las Vegas,M089,Online,51,Retired,150,1,3267.84,Sangat Rendah,0
369.89,Debit,San Antonio,M083,ATM,69,Retired,69,1,6941.47,Sangat Rendah,0
10.92,Debit,Jacksonville,M090,ATM,67,Retired,268,1,7567.2,Sangat Rendah,0
199.14,Debit,Seattle,M005,Branch,31,Engineer,36,1,7001.25,Sangat Rendah,0
109.43,Debit,Denver,M054,ATM,70,Retired,140,1,1983.65,Sangat Rendah,0
304.15,Debit,Atlanta,M010,Branch,20,Student,40,1,686.91,Sangat Rendah,0
620.54,Credit,Omaha,M009,Branch,28,Student,98,1,213.36,Sangat Rendah,0
757.79,Debit,Charlotte,M034,Online,22,Student,117,1,1443.02,Sangat Rendah,0
122.81,Debit,San Jose,M010,Branch,52,Doctor,12,1,8450.84,Sangat Rendah,0
96.25,Debit,Houston,M040,Online,61,Retired,171,1,7996.7,Sangat Rendah,0
1431.33,Debit,Charlotte,M075,ATM,30,Doctor,49,1,5567.98,Sangat Rendah,0
142.55,Debit,Kansas City,M071,Online,67,Doctor,97,1,1262.68,Sangat Rendah,0
35.94,Credit,Fresno,M050,Branch,23,Student,141,1,1697.28,Sangat Rendah,0
24.86,Debit,Jacksonville,M007,Branch,58,Engineer,292,1,2591.65,Sangat Rendah,0
103.08,Debit,San Francisco,M009,Online,60,Doctor,109,1,12002.16,Sangat Rendah,0
116.27,Debit,Portland,M011,Online,57,Engineer,94,1,8726.92,Sangat Rendah,0
363.84,Debit,Columbus,M048,Online,73,Retired,118,3,5415.64,Rendah,1
34.74,Credit,Portland,M075,Online,59,Retired,72,1,3736.57,Sangat Rendah,0
64.01,Credit,Philadelphia,M061,Branch,19,Student,240,1,1225.69,Sangat Rendah,0
108.75,Debit,Houston,M097,ATM,50,Doctor,23,4,14829.85,Sedang,1
50.9,Credit,Jacksonville,M089,Online,28,Student,150,1,1277.7,Sangat Rendah,0
206.84,Debit,Philadelphia,M010,Branch,20,Student,154,1,454.66,Sangat Rendah,0
37.4,Debit,Raleigh,M012,ATM,20,Student,84,1,1519.51,Sangat Rendah,0
154.21,Debit,Miami,M083,Online,46,Engineer,75,1,8045.77,Sangat Rendah,0
199.37,Debit,Chicago,M083,Online,24,Student,79,1,1331.3,Sangat Rendah,0
410.49,Credit,Atlanta,M071,Branch,25,Student,134,1,1843.57,Sangat Rendah,0
1360.01,Credit,Phoenix,M096,Branch,67,Retired,218,1,6601.5,Sangat Rendah,0
18.23,Debit,Nashville,M064,ATM,56,Engineer,28,1,8422.2,Sangat Rendah,0
398.7,Debit,Albuquerque,M006,ATM,47,Doctor,276,1,7987.74,Sangat Rendah,0
122.14,Debit,Omaha,M071,Online,22,Student,155,1,327.68,Sangat Rendah,0
378.2,Debit,Mesa,M008,Branch,40,Engineer,167,1,7372.81,Sangat Rendah,0
124.74,Debit,Los Angeles,M038,ATM,49,Engineer,33,1,2987.97,Sangat Rendah,0
17.1,Debit,Albuquerque,M019,ATM,53,Retired,101,1,1619.54,Sangat Rendah,0
287.05,Debit,Milwaukee,M058,ATM,22,Student,212,1,1204.65,Sangat Rendah,0
874.72,Debit,San Francisco,M085,Online,28,Engineer,173,1,4630.58,Sangat Rendah,0
1762.28,Debit,Memphis,M066,ATM,24,Student,150,1,1380.34,Sangat Rendah,0
40.12,Credit,Dallas,M016,ATM,36,Doctor,269,1,14304.38,Sangat Rendah,0
125.0,Credit,Indianapolis,M046,Online,49,Engineer,177,1,3215.76,Sangat Rendah,0
348.44,Debit,Baltimore,M034,Online,24,Student,147,1,1022.94,Sangat Rendah,0
128.4,Debit,Tucson,M065,ATM,69,Retired,31,1,2610.64,Sangat Rendah,0
320.93,Debit,Atlanta,M026,Online,55,Engineer,178,1,9451.66,Sangat Rendah,0
1.41,Debit,Sacramento,M084,ATM,53,Retired,278,1,1244.17,Sangat Rendah,0
50.52,Debit,Los Angeles,M065,Branch,54,Doctor,293,1,12815.24,Sangat Rendah,0
383.95,Credit,San Diego,M068,Online,31,Engineer,143,1,9933.56,Sangat Rendah,0
12.94,Debit,Fresno,M098,Branch,23,Student,158,1,921.23,Sangat Rendah,0
329.75,Debit,Sacramento,M064,Online,56,Retired,211,1,6009.43,Sangat Rendah,0
981.76,Debit,Milwaukee,M040,Online,45,Doctor,234,1,602.36,Sangat Rendah,0
40.79,Debit,Milwaukee,M061,ATM,18,Student,80,1,1769.33,Sangat Rendah,0
99.25,Credit,Phoenix,M048,Online,63,Retired,93,1,2570.34,Sangat Rendah,0
150.6,Debit,Miami,M080,ATM,69,Retired,59,1,3240.14,Sangat Rendah,0
29.5,Debit,San Antonio,M008,Online,73,Retired,129,1,1229.32,Sangat Rendah,0
54.34,Debit,Albuquerque,M035,ATM,65,Doctor,46,1,8019.89,Sangat Rendah,0
18.25,Debit,Kansas City,M076,ATM,53,Doctor,18,1,14328.29,Sangat Rendah,0
633.87,Debit,Kansas City,M067,Online,27,Student,175,1,330.16,Sangat Rendah,0
81.15,Debit,Miami,M059,ATM,19,Student,114,1,1595.26,Sangat Rendah,0
83.95,Debit,New York,M015,Online,75,Retired,170,1,7413.18,Sangat Rendah,0
410.4,Credit,Virginia Beach,M021,ATM,61,Retired,78,1,2563.91,Sangat Rendah,0
172.68,Debit,Baltimore,M031,ATM,33,Doctor,17,1,10724.95,Sangat Rendah,0
139.88,Debit,Colorado Springs,M024,ATM,34,Engineer,162,1,2969.71,Sangat Rendah,0
165.55,Debit,Dallas,M061,Branch,28,Student,115,1,761.78,Sangat Rendah,0
53.79,Credit,Philadelphia,M072,ATM,54,Engineer,137,3,6229.36,Rendah,1
285.69,Debit,Miami,M064,ATM,63,Retired,35,1,2552.54,Sangat Rendah,0
532.4,Debit,Jacksonville,M027,ATM,22,Student,149,1,1033.73,Sangat Rendah,0
293.85,Debit,Charlotte,M011,Online,25,Student,144,1,1919.97,Sangat Rendah,0
27.94,Debit,Atlanta,M093,Branch,79,Retired,120,1,1893.44,Sangat Rendah,0
270.36,Debit,Oklahoma City,M044,ATM,25,Student,37,1,1783.04,Sangat Rendah,0
112.66,Debit,Philadelphia,M049,Online,29,Engineer,176,3,852.98,Rendah,1
506.03,Debit,Detroit,M100,Branch,21,Student,21,1,1123.89,Sangat Rendah,0
206.95,Debit,Seattle,M084,Branch,22,Student,31,1,1817.65,Sangat Rendah,0
350.96,Debit,Tucson,M046,ATM,63,Retired,167,1,5463.94,Sangat Rendah,0
261.63,Debit,Chicago,M018,Branch,20,Student,150,1,477.03,Sangat Rendah,0
46.12,Debit,Fresno,M088,Branch,59,Doctor,30,1,8874.01,Sangat Rendah,0
27.25,Credit,Kansas City,M082,Branch,63,Retired,92,1,5365.2,Sangat Rendah,0
1353.93,Debit,El Paso,M073,Branch,26,Engineer,171,1,7858.41,Sangat Rendah,0
331.66,Debit,Las Vegas,M040,ATM,76,Retired,145,1,7216.3,Sangat Rendah,0
667.95,Credit,Oklahoma City,M027,ATM,62,Doctor,253,1,13558.56,Sangat Rendah,0
49.84,Debit,Chicago,M095,ATM,49,Doctor,146,1,7872.04,Sangat Rendah,0
556.04,Debit,Denver,M022,ATM,72,Retired,27,1,5200.04,Sangat Rendah,0
88.06,Credit,Raleigh,M016,Online,18,Student,288,1,1779.85,Sangat Rendah,0
745.95,Debit,Memphis,M028,ATM,58,Doctor,127,1,13264.14,Sangat Rendah,0
67.25,Debit,Miami,M013,Online,19,Student,157,1,467.4,Sangat Rendah,0
93.63,Debit,New York,M096,ATM,29,Engineer,141,1,9873.62,Sangat Rendah,0
74.11,Debit,San Jose,M011,Branch,22,Student,49,1,1257.9,Sangat Rendah,0
41.13,Credit,Philadelphia,M030,Branch,77,Retired,58,1,6067.54,Sangat Rendah,0
192.02,Credit,Indianapolis,M025,Online,79,Retired,154,1,5169.07,Sangat Rendah,0
291.27,Debit,Detroit,M097,Branch,77,Retired,121,1,6878.86,Sangat Rendah,0
296.46,Debit,Dallas,M046,Branch,23,Student,136,1,558.99,Sangat Rendah,0
341.84,Credit,El Paso,M026,Branch,27,Student,89,1,1400.04,Sangat Rendah,0
98.41,Debit,Sacramento,M052,Online,27,Student,48,1,912.71,Sangat Rendah,0
109.28,Debit,San Diego,M082,Online,36,Engineer,112,4,6338.35,Sedang,1
27.51,Credit,Columbus,M057,Online,40,Doctor,103,1,13645.63,Sangat Rendah,0
12.18,Debit,New York,M088,Branch,76,Retired,77,1,4909.24,Sangat Rendah,0
207.71,Credit,Kansas City,M066,Online,25,Student,63,1,570.1,Sangat Rendah,0
25.77,Credit,San Diego,M078,Online,45,Doctor,277,1,11749.77,Sangat Rendah,0
127.57,Debit,Nashville,M049,ATM,52,Retired,75,1,6118.2,Sangat Rendah,0
392.05,Debit,Denver,M099,ATM,60,Engineer,172,1,4383.69,Sangat Rendah,0
521.01,Credit,Seattle,M041,Branch,41,Engineer,73,1,4004.55,Sangat Rendah,0
849.76,Debit,Seattle,M023,ATM,25,Student,269,1,373.88,Sangat Rendah,0
172.5,Debit,Columbus,M065,Online,68,Doctor,31,1,6851.16,Sangat Rendah,0
265.44,Debit,San Antonio,M090,ATM,30,Engineer,169,1,9700.77,Sangat Rendah,0
152.34,Debit,Omaha,M044,Branch,55,Doctor,115,1,6853.51,Sangat Rendah,0
21.13,Debit,Dallas,M090,Branch,28,Student,153,1,948.7,Sangat Rendah,0
111.55,Debit,Denver,M039,ATM,46,Doctor,101,1,12221.17,Sangat Rendah,0
321.82,Credit,Raleigh,M049,Branch,32,Engineer,43,1,6500.5,Sangat Rendah,0
1294.81,Credit,Washington,M026,Branch,45,Engineer,279,1,9927.75,Sangat Rendah,0
148.77,Debit,San Jose,M083,Branch,67,Retired,175,1,2138.42,Sangat Rendah,0
14.08,Debit,Dallas,M059,Branch,57,Retired,154,1,3908.65,Sangat Rendah,0
1283.97,Debit,Colorado Springs,M030,ATM,42,Doctor,121,1,11041.9,Sangat Rendah,0
566.33,Credit,Charlotte,M065,ATM,24,Student,66,1,379.82,Sangat Rendah,0
206.51,Debit,Indianapolis,M046,ATM,51,Retired,275,1,3921.74,Sangat Rendah,0
180.94,Debit,Raleigh,M028,Branch,75,Retired,57,1,7659.99,Sangat Rendah,0
77.9,Debit,Washington,M071,Branch,21,Student,128,1,664.72,Sangat Rendah,0
318.92,Credit,Washington,M037,Branch,21,Student,60,1,1167.25,Sangat Rendah,0
583.3,Credit,Nashville,M094,Online,59,Engineer,142,1,5896.01,Sangat Rendah,0
100.68,Debit,Memphis,M022,Online,63,Retired,139,1,1123.75,Sangat Rendah,0
589.64,Debit,Charlotte,M050,Online,62,Retired,210,1,2039.4,Sangat Rendah,0
225.93,Credit,Omaha,M097,Branch,25,Student,199,1,1864.27,Sangat Rendah,0
651.55,Debit,Phoenix,M043,Online,72,Retired,82,1,2325.78,Sangat Rendah,0
80.97,Debit,Seattle,M026,Online,38,Doctor,157,1,5926.31,Sangat Rendah,0
191.89,Debit,San Antonio,M041,Branch,25,Student,14,1,399.57,Sangat Rendah,0
304.75,Credit,Austin,M096,Branch,78,Retired,125,1,1916.34,Sangat Rendah,0
201.53,Debit,Tucson,M007,Online,68,Retired,287,1,2732.86,Sangat Rendah,0
8.45,Debit,Philadelphia,M022,ATM,22,Student,141,1,1115.3,Sangat Rendah,0
435.98,Debit,Mesa,M099,Branch,30,Engineer,105,1,7334.08,Sangat Rendah,0
743.24,Credit,Indianapolis,M084,Online,19,Student,109,1,1024.19,Sangat Rendah,0
16.27,Debit,Atlanta,M038,ATM,57,Doctor,44,1,10971.32,Sangat Rendah,0
290.86,Debit,Louisville,M068,Online,45,Doctor,36,1,14631.88,Sangat Rendah,0
85.73,Debit,Virginia Beach,M100,ATM,41,Doctor,266,1,14928.35,Sangat Rendah,0
555.71,Credit,Boston,M018,Branch,22,Student,73,1,830.37,Sangat Rendah,0
40.03,Debit,Omaha,M086,Branch,23,Student,200,1,6408.8,Sangat Rendah,0
73.01,Credit,Milwaukee,M028,Online,25,Student,62,1,1997.33,Sangat Rendah,0
346.12,Debit,San Francisco,M067,Branch,44,Doctor,12,1,13084.27,Sangat Rendah,0
1.93,Debit,Chicago,M030,Branch,47,Doctor,175,5,5684.09,Sedang,1
252.93,Debit,Portland,M001,ATM,75,Retired,222,1,2760.37,Sangat Rendah,0
238.54,Debit,Indianapolis,M006,ATM,19,Student,12,4,868.91,Sedang,1
1011.22,Debit,Tucson,M074,Branch,61,Retired,129,1,5838.91,Sangat Rendah,0
58.7,Debit,New York,M041,Branch,67,Doctor,141,1,8937.35,Sangat Rendah,0
7.56,Debit,Milwaukee,M070,ATM,40,Doctor,145,1,8528.72,Sangat Rendah,0
540.4,Debit,Houston,M061,Branch,45,Doctor,272,1,425.77,Sangat Rendah,0
264.14,Debit,Baltimore,M066,ATM,64,Doctor,125,1,8459.26,Sangat Rendah,0
248.15,Debit,Milwaukee,M018,ATM,75,Retired,202,1,2649.23,Sangat Rendah,0
24.34,Debit,Raleigh,M051,Branch,54,Engineer,110,1,6659.12,Sangat Rendah,0
428.61,Debit,Fort Worth,M052,ATM,66,Doctor,62,1,11937.04,Sangat Rendah,0
117.66,Credit,Memphis,M014,Branch,39,Doctor,126,1,6794.17,Sangat Rendah,0
165.8,Debit,Nashville,M063,Online,60,Engineer,287,1,2064.76,Sangat Rendah,0
289.18,Debit,Baltimore,M067,ATM,65,Retired,64,1,3139.75,Sangat Rendah,0
125.39,Debit,Los Angeles,M036,ATM,21,Student,140,1,202.69,Sangat Rendah,0
305.18,Debit,Chicago,M065,Online,58,Retired,216,1,4474.2,Sangat Rendah,0
506.9,Credit,Houston,M038,Branch,64,Doctor,56,1,11471.87,Sangat Rendah,0
504.12,Credit,Baltimore,M008,Branch,25,Student,101,1,1107.28,Sangat Rendah,0
42.09,Debit,Denver,M046,Branch,29,Engineer,118,1,5526.28,Sangat Rendah,0
607.28,Debit,Baltimore,M098,ATM,32,Doctor,84,1,9679.68,Sangat Rendah,0
91.9,Debit,Chicago,M036,Online,77,Retired,125,1,1033.94,Sangat Rendah,0
303.43,Debit,Virginia Beach,M029,Branch,22,Student,30,1,1833.24,Sangat Rendah,0
668.78,Debit,Mesa,M094,ATM,20,Student,141,1,983.68,Sangat Rendah,0
270.54,Credit,Sacramento,M077,ATM,20,Student,139,1,269.78,Sangat Rendah,0
247.93,Debit,Indianapolis,M100,Branch,37,Engineer,79,1,9801.48,Sangat Rendah,0
34.67,Debit,Chicago,M077,Online,19,Student,71,1,888.6,Sangat Rendah,0
326.03,Credit,New York,M038,Online,18,Student,137,1,290.24,Sangat Rendah,0
148.26,Debit,Omaha,M021,ATM,25,Student,57,1,958.7,Sangat Rendah,0
1086.6,Debit,San Diego,M016,Online,19,Student,38,1,1605.67,Sangat Rendah,0
373.99,Debit,Sacramento,M097,ATM,60,Doctor,140,1,8590.5,Sangat Rendah,0
254.34,Debit,El Paso,M084,Online,49,Engineer,79,1,5461.08,Sangat Rendah,0
819.48,Debit,Virginia Beach,M038,ATM,25,Student,26,1,1804.5,Sangat Rendah,0
14.0,Debit,San Antonio,M063,ATM,49,Engineer,173,1,7975.18,Sangat Rendah,0
57.16,Debit,Columbus,M022,ATM,40,Engineer,74,1,222.22,Sangat Rendah,0
282.26,Debit,Memphis,M028,Online,37,Engineer,278,1,6857.2,Sangat Rendah,0
46.96,Debit,Las Vegas,M070,Online,46,Engineer,12,1,2028.92,Sangat Rendah,0
473.2,Debit,Houston,M054,Online,34,Doctor,173,1,248.52,Sangat Rendah,0
192.97,Debit,Sacramento,M098,ATM,59,Retired,140,1,3019.04,Sangat Rendah,0
168.99,Debit,Baltimore,M078,ATM,18,Student,203,1,1523.57,Sangat Rendah,0
1.82,Debit,San Francisco,M009,Online,80,Retired,60,1,5571.39,Sangat Rendah,0
40.9,Debit,Charlotte,M024,ATM,55,Doctor,37,1,1514.34,Sangat Rendah,0
78.91,Debit,Sacramento,M063,Online,61,Doctor,157,1,1817.43,Sangat Rendah,0
169.97,Credit,San Diego,M060,ATM,22,Student,12,1,6269.12,Sangat Rendah,0
17.79,Debit,Jacksonville,M091,Branch,61,Retired,162,5,2281.9,Sedang,1
486.61,Credit,Sacramento,M047,ATM,48,Engineer,130,1,2006.69,Sangat Rendah,0
148.13,Debit,Phoenix,M025,Branch,58,Retired,56,1,2189.38,Sangat Rendah,0
164.52,Debit,Dallas,M099,ATM,61,Doctor,162,1,11036.74,Sangat Rendah,0
720.89,Debit,Indianapolis,M008,ATM,27,Student,120,1,447.06,Sangat Rendah,0
268.7,Debit,Milwaukee,M013,ATM,53,Retired,63,1,2104.74,Sangat Rendah,0
637.34,Debit,Indianapolis,M018,ATM,51,Retired,278,1,5183.5,Sangat Rendah,0
216.76,Credit,Omaha,M033,Online,47,Engineer,138,1,643.64,Sangat Rendah,0
418.02,Debit,Los Angeles,M017,ATM,46,Doctor,110,1,11011.86,Sangat Rendah,0
292.03,Credit,Memphis,M050,ATM,46,Engineer,154,1,951.33,Sangat Rendah,0
251.4,Debit,Tucson,M023,ATM,57,Retired,178,1,2561.67,Sangat Rendah,0
184.56,Debit,Virginia Beach,M058,Online,21,Student,93,1,1549.27,Sangat Rendah,0
33.76,Debit,Seattle,M024,Online,26,Engineer,227,1,3253.51,Sangat Rendah,0
253.46,Debit,Memphis,M046,ATM,45,Engineer,60,1,1338.95,Sangat Rendah,0
1612.37,Debit,Los Angeles,M078,ATM,65,Retired,173,1,3910.59,Sangat Rendah,0
138.68,Credit,Colorado Springs,M002,Branch,22,Student,44,1,206.2,Sangat Rendah,0
42.56,Debit,Fresno,M001,Online,18,Student,146,1,4361.44,Sangat Rendah,0
680.76,Debit,Kansas City,M011,Branch,21,Student,165,1,572.97,Sangat Rendah,0
53.83,Debit,Baltimore,M062,Branch,70,Retired,131,1,4580.59,Sangat Rendah,0
11.09,Debit,Charlotte,M094,Branch,51,Engineer,95,1,2990.05,Sangat Rendah,0
37.81,Debit,Colorado Springs,M074,Branch,63,Retired,195,1,5208.98,Sangat Rendah,0
449.18,Debit,Denver,M006,Online,67,Retired,50,1,1025.99,Sangat Rendah,0
1135.8,Debit,San Diego,M004,ATM,30,Doctor,250,1,13534.3,Sangat Rendah,0
297.6,Debit,Milwaukee,M099,Online,39,Doctor,162,1,1461.17,Sangat Rendah,0
683.75,Debit,Las Vegas,M073,Branch,32,Doctor,106,1,6333.72,Sangat Rendah,0
21.4,Credit,Kansas City,M009,Online,48,Engineer,129,1,8551.6,Sangat Rendah,0
315.94,Debit,Omaha,M092,ATM,78,Retired,93,1,4273.99,Sangat Rendah,0
331.32,Debit,Sacramento,M078,Branch,61,Doctor,137,5,13054.54,Sedang,1
223.76,Credit,Boston,M013,Branch,74,Retired,110,1,4102.23,Sangat Rendah,0
216.03,Debit,Boston,M042,ATM,42,Doctor,300,1,10462.77,Sangat Rendah,0
17.42,Debit,Dallas,M006,ATM,74,Retired,150,1,6851.31,Sangat Rendah,0
491.91,Debit,Milwaukee,M036,Online,78,Retired,155,1,2421.94,Sangat Rendah,0
350.11,Credit,Raleigh,M050,Online,74,Retired,178,1,4639.04,Sangat Rendah,0
218.07,Debit,Austin,M067,Branch,23,Student,243,1,443.62,Sangat Rendah,0
291.09,Debit,El Paso,M019,Branch,48,Engineer,73,1,6312.79,Sangat Rendah,0
422.14,Credit,Albuquerque,M027,Branch,26,Student,109,1,1436.32,Sangat Rendah,0
613.21,Debit,Tucson,M098,ATM,61,Retired,157,1,3279.12,Sangat Rendah,0
73.83,Debit,Las Vegas,M097,Online,69,Doctor,69,1,6020.29,Sangat Rendah,0
67.33,Debit,Detroit,M073,Online,59,Engineer,36,1,5925.98,Sangat Rendah,0
26.92,Debit,Indianapolis,M053,ATM,62,Retired,43,1,1674.94,Sangat Rendah,0
18.3,Debit,Mesa,M011,Online,48,Engineer,155,1,3733.52,Sangat Rendah,0
317.94,Debit,Los Angeles,M091,ATM,54,Engineer,124,1,2996.51,Sangat Rendah,0
179.38,Debit,Mesa,M028,Online,40,Doctor,173,1,11666.18,Sangat Rendah,0
918.95,Debit,Seattle,M026,Online,68,Doctor,139,1,7006.46,Sangat Rendah,0
13.92,Debit,Los Angeles,M024,ATM,37,Engineer,209,1,2735.84,Sangat Rendah,0
365.43,Debit,Portland,M014,ATM,25,Student,176,1,1073.51,Sangat Rendah,0
263.59,Debit,Dallas,M052,Branch,71,Retired,16,1,6996.35,Sangat Rendah,0
54.8,Debit,Albuquerque,M093,Branch,34,Engineer,140,1,4943.49,Sangat Rendah,0
141.49,Debit,Baltimore,M007,Online,24,Student,75,1,1665.58,Sangat Rendah,0
31.39,Debit,Tucson,M068,ATM,20,Student,15,1,998.49,Sangat Rendah,0
93.82,Debit,San Diego,M006,Online,39,Engineer,176,1,8422.06,Sangat Rendah,0
5.71,Debit,Tucson,M071,Branch,21,Student,106,1,1285.42,Sangat Rendah,0
178.39,Debit,Tucson,M080,Online,34,Engineer,98,1,8469.43,Sangat Rendah,0
126.91,Debit,Kansas City,M050,ATM,22,Student,42,1,692.69,Sangat Rendah,0
36.09,Debit,Columbus,M095,Branch,53,Doctor,167,1,12319.26,Sangat Rendah,0
91.77,Debit,Omaha,M042,Branch,51,Doctor,174,1,9240.73,Sangat Rendah,0
198.92,Debit,Milwaukee,M020,Online,36,Engineer,100,1,2854.66,Sangat Rendah,0
137.81,Debit,Detroit,M067,Branch,58,Engineer,44,1,2631.47,Sangat Rendah,0
136.88,Credit,Memphis,M029,Branch,24,Student,71,1,7465.95,Sangat Rendah,0
133.07,Debit,Sacramento,M001,Branch,21,Student,155,1,1670.99,Sangat Rendah,0
1.14,Debit,Indianapolis,M071,Branch,43,Doctor,137,1,13913.92,Sangat Rendah,0
256.34,Debit,Kansas City,M057,Branch,69,Retired,99,1,7471.63,Sangat Rendah,0
56.11,Debit,Boston,M025,Branch,36,Doctor,109,1,11123.65,Sangat Rendah,0
118.1,Debit,Fort Worth,M058,ATM,50,Engineer,50,1,7976.6,Sangat Rendah,0
137.86,Credit,Sacramento,M096,Online,66,Doctor,120,1,8046.94,Sangat Rendah,0
813.78,Credit,Atlanta,M012,ATM,54,Doctor,55,1,14935.5,Sangat Rendah,0
237.97,Debit,Columbus,M089,ATM,69,Doctor,69,1,13486.15,Sangat Rendah,0
684.96,Debit,Mesa,M070,ATM,21,Student,31,1,526.67,Sangat Rendah,0
878.63,Debit,Columbus,M080,ATM,60,Engineer,139,1,4954.37,Sangat Rendah,0
276.56,Debit,Austin,M002,Branch,68,Doctor,15,1,8942.58,Sangat Rendah,0
8.75,Debit,Louisville,M043,ATM,79,Retired,199,1,4044.62,Sangat Rendah,0
637.48,Debit,Colorado Springs,M016,Online,65,Retired,207,1,4148.85,Sangat Rendah,0
103.15,Debit,San Diego,M010,Branch,51,Doctor,179,1,11388.15,Sangat Rendah,0
505.6,Debit,Denver,M021,Branch,52,Retired,183,1,5347.57,Sangat Rendah,0
371.86,Debit,Miami,M073,ATM,46,Doctor,91,1,1329.45,Sangat Rendah,0
14.26,Debit,Virginia Beach,M094,Branch,50,Engineer,37,1,2475.65,Sangat Rendah,0
13.16,Debit,Mesa,M084,Branch,43,Engineer,98,1,1019.46,Sangat Rendah,0
167.92,Debit,Memphis,M050,ATM,40,Doctor,136,2,14321.73,Rendah,0
73.01,Debit,Houston,M070,ATM,56,Retired,101,1,2833.12,Sangat Rendah,0
201.5,Credit,Dallas,M066,Online,61,Doctor,196,1,12148.32,Sangat Rendah,0
150.3,Debit,Las Vegas,M077,Online,41,Doctor,204,1,14371.08,Sangat Rendah,0
23.7,Debit,San Francisco,M071,ATM,46,Doctor,32,1,7947.44,Sangat Rendah,0
49.59,Debit,Boston,M089,Branch,48,Engineer,147,1,6037.03,Sangat Rendah,0
720.13,Credit,Omaha,M024,ATM,22,Student,96,1,387.02,Sangat Rendah,0
134.92,Debit,Los Angeles,M021,Online,19,Student,101,1,1081.97,Sangat Rendah,0
116.97,Debit,Oklahoma City,M041,ATM,18,Student,299,1,729.7,Sangat Rendah,0
